artist,title,year,gender,birth_year,casing,is_uniform
Ariana Grande,Let Me Love You,2016,female,1993.0,mixed,mixed
Kanye West,Ultralight Beam,2016,female,1977.0,mixed,mixed
Sia,The Greatest,2016,female,1975.0,mixed,mixed
Rihanna,Sex With Me,2016,female,1988.0,mixed,mixed
Mac Miller,My Favorite Part,2016,male,1992.0,mixed,mixed
The Weeknd,Secrets,2016,male,1990.0,mixed,mixed
Alvaro Soler,Sofia,2016,male,1991.0,mixed,mixed
Lil Yachty,One Night,2016,male,1997.0,mixed,mixed
Frank Ocean,Godspeed,2016,male,1987.0,mixed,mixed
Jon Pardi,Night Shift,2016,male,1985.0,mixed,mixed
Post Malone,Too Young,2016,male,1995.0,mixed,mixed
Isaiah Firebrace,It's Gotta Be You,2016,male,1999.0,mixed,mixed
Dua Lipa,Hotter Than Hell,2016,female,1995.0,mixed,mixed
Young M.A,OOOUUU,2016,female,1992.0,upper,uniform
Bruno Mars,Chunky,2016,male,1985.0,mixed,mixed
Charly Black,Gyal You a Party Animal,2016,male,1980.0,mixed,mixed
Steve Lacy,Some,2016,male,1998.0,mixed,mixed
CHANYEOL,Stay With Me,2016,male,1992.0,mixed,mixed
Frank Ocean,Nikes,2016,male,1987.0,mixed,mixed
Beyoncé,Formation,2016,female,1981.0,mixed,mixed
Kygo,Raging,2016,male,1991.0,mixed,mixed
Noah Cyrus,Make Me,2016,female,2000.0,mixed,mixed
Keith Urban,Blue Ain't Your Color,2016,male,1967.0,mixed,mixed
The Weeknd,False Alarm,2016,male,1990.0,mixed,mixed
Chance the Rapper,Juke Jam,2016,male,1993.0,mixed,mixed
Drake,Still Here,2016,male,1986.0,mixed,mixed
Don Omar,Te Quiero Pa´Mi,2016,male,1978.0,mixed,mixed
The Weeknd,Six Feet Under,2016,male,1990.0,mixed,mixed
Maluma,Cuatro Babys,2016,male,1994.0,mixed,mixed
Drake,Fire & Desire,2016,male,1986.0,mixed,mixed
Ariana Grande,Be Alright,2016,female,1993.0,mixed,mixed
Kanye West,Champions,2016,female,1977.0,mixed,mixed
The Weeknd,True Colors,2016,male,1990.0,mixed,mixed
Drake,Childs Play,2016,male,1986.0,mixed,mixed
Brent Faiyaz,Poison,2016,male,1995.0,mixed,mixed
Hailee Steinfeld,Rock Bottom,2016,female,1996.0,mixed,mixed
C. Tangana,Antes de Morirme,2016,male,1990.0,mixed,mixed
Chance the Rapper,All Night,2016,male,1993.0,mixed,mixed
Kodak Black,Too Many Years,2016,male,1997.0,mixed,mixed
6LACK,Ex Calling,2016,male,1992.0,mixed,mixed
Rihanna,Consideration,2016,female,1988.0,mixed,mixed
Sage The Gemini,Now and Later,2016,male,1992.0,mixed,mixed
John Mayer,Love on the Weekend,2016,male,1977.0,mixed,mixed
Carlos Rivera,Que Lo Nuestro Se Quede Nuestro,2016,male,1986.0,mixed,mixed
Kanye West,Wolves,2016,female,1977.0,mixed,mixed
Rex Orange County,Corduroy Dreams,2016,female,1998.0,mixed,mixed
Travis Scott,sdp interlude,2016,male,1991.0,lower,uniform
J Balvin,Bobo,2016,male,1985.0,mixed,mixed
Travis Scott,through the late night,2016,male,1991.0,lower,uniform
Sabrina Carpenter,Thumbs,2016,female,1999.0,mixed,mixed
Ariana Grande,Greedy,2016,female,1993.0,mixed,mixed
DJ Khaled,For Free,2016,male,1975.0,mixed,mixed
Drake,Sneakin’,2016,male,1986.0,mixed,mixed
Rihanna,Woo,2016,female,1988.0,mixed,mixed
The Weeknd,Rockin’,2016,male,1990.0,mixed,mixed
Lil Uzi Vert,Do What I Want,2016,female,1995.0,mixed,mixed
Young Thug,Digits,2016,male,1991.0,mixed,mixed
Ella Mai,She Don't,2016,female,1994.0,mixed,mixed
Christian Leave,Please Notice,2016,male,2000.0,mixed,mixed
Jon Z,0 Sentimientos,2016,female,1991.0,mixed,mixed
Mac Miller,Congratulations,2016,male,1992.0,mixed,mixed
Bruno Mars,Finesse,2016,male,1985.0,mixed,mixed
Ryan Gosling,City Of Stars,2016,male,1980.0,mixed,mixed
Møme,Aloha,2016,female,1989.0,mixed,mixed
Farruko,Passion Whine,2016,male,1991.0,mixed,mixed
Kanye West,Pt. 2,2016,female,1977.0,mixed,mixed
Kanye West,Fade,2016,female,1977.0,mixed,mixed
Eric Bellinger,G.O.A.T.,2016,male,1984.0,upper,uniform
Deorro,Bailar,2016,male,1991.0,mixed,mixed
Post Malone,Patient,2016,male,1995.0,mixed,mixed
The Weeknd,A Lonely Night,2016,male,1990.0,mixed,mixed
Travis Scott,wonderful,2016,male,1991.0,lower,uniform
Lil Uzi Vert,Ps & Qs,2016,female,1995.0,mixed,mixed
Stefflon Don,16 Shots,2016,female,1991.0,mixed,mixed
ScHoolboy Q,THat Part,2016,male,1986.0,mixed,mixed
Young Thug,Wyclef Jean,2016,male,1991.0,mixed,mixed
Alejandro Sanz,Deja Que Te Bese,2016,male,1968.0,mixed,mixed
Father John Misty,Real Love Baby,2016,male,1981.0,mixed,mixed
Martin Solveig,Places,2016,male,1976.0,mixed,mixed
Olivia Holt,History,2016,female,1997.0,mixed,mixed
Kanye West,FML,2016,female,1977.0,upper,uniform
Post Malone,Big Lie,2016,male,1995.0,mixed,mixed
Lady Gaga,Perfect Illusion,2016,female,1986.0,mixed,mixed
Chance the Rapper,Same Drugs,2016,male,1993.0,mixed,mixed
Kanye West,No More Parties In LA,2016,female,1977.0,mixed,mixed
Jason Derulo,If It Ain't Love,2016,male,1989.0,mixed,mixed
Matoma,False Alarm,2016,male,1991.0,mixed,mixed
J. Cole,Immortal,2016,male,1985.0,mixed,mixed
Porter Robinson,Shelter,2016,male,1992.0,mixed,mixed
Carlos Rivera,¿Cómo Pagarte?,2016,male,1986.0,mixed,mixed
50 Cent,I'm The Man,2016,male,1975.0,mixed,mixed
Brett Eldredge,"Baby, It's Cold Outside",2016,male,1986.0,mixed,mixed
Post Malone,Money Made Me Do It,2016,male,1995.0,mixed,mixed
Frank Ocean,Solo,2016,male,1987.0,mixed,mixed
Sia,Move Your Body,2016,female,1975.0,mixed,mixed
Demi Lovato,Body Say,2016,female,1992.0,mixed,mixed
Nathan Sykes,Over And Over Again,2016,male,1993.0,mixed,mixed
Beyoncé,Hold Up,2016,female,1981.0,mixed,mixed
Kanye West,Real Friends,2016,female,1977.0,mixed,mixed
Tujamo,Drop That Low,2016,male,1988.0,mixed,mixed
Ariana Grande,Moonlight,2016,female,1993.0,mixed,mixed
Drake,Summer Sixteen,2016,male,1986.0,mixed,mixed
PARTYNEXTDOOR,Not Nice,2016,male,1993.0,mixed,mixed
Niykee Heaton,Bad Intentions,2016,female,1994.0,mixed,mixed
Nicky Jam,En La Cama,2016,male,1981.0,mixed,mixed
Sia,Never Give Up,2016,female,1975.0,mixed,mixed
Dierks Bentley,Somewhere On A Beach,2016,male,1975.0,mixed,mixed
H.E.R.,Focus,2016,female,1997.0,mixed,mixed
Rich Brian,Dat $tick,2016,male,1999.0,mixed,mixed
The Weeknd,Ordinary Life,2016,male,1990.0,mixed,mixed
Drake,With You,2016,male,1986.0,mixed,mixed
Hailee Steinfeld,Flashlight,2016,female,1996.0,mixed,mixed
Bad Bunny,Caile,2016,male,1994.0,mixed,mixed
Kygo,Fragile,2016,male,1991.0,mixed,mixed
Bruno Mars,Perm,2016,male,1985.0,mixed,mixed
Ben Platt,Waving Through A Window,2016,male,1993.0,mixed,mixed
Phil Collins,Strangers Like Me,2016,male,1951.0,mixed,mixed
The Weeknd,Attention,2016,male,1990.0,mixed,mixed
Drake,Redemption,2016,male,1986.0,mixed,mixed
Drake,Hype,2016,male,1986.0,mixed,mixed
The Weeknd,Nothing Without You,2016,male,1990.0,mixed,mixed
Yo Gotti,Down In the DM,2016,male,1981.0,mixed,mixed
Ugly God,Water,2016,male,1996.0,mixed,mixed
Meek Mill,Litty,2016,male,1987.0,mixed,mixed
J. Cole,Change,2016,male,1985.0,mixed,mixed
Mac Miller,Cinderella,2016,male,1992.0,mixed,mixed
Anna Kendrick,True Colors,2016,female,1985.0,mixed,mixed
Anderson .Paak,Come Down,2016,male,1986.0,mixed,mixed
Alessia Cara,River Of Tears,2016,female,1996.0,mixed,mixed
Keith Urban,The Fighter,2016,male,1967.0,mixed,mixed
Pritam,Channa Mereya,2016,male,1971.0,mixed,mixed
Kygo,Nothing Left,2016,male,1991.0,mixed,mixed
French Montana,Lockjaw,2016,male,1984.0,mixed,mixed
DJ Khaled,Do You Mind,2016,male,1975.0,mixed,mixed
KAYTRANADA,YOU'RE THE ONE,2016,male,1992.0,upper,uniform
Rihanna,"Yeah, I Said It",2016,female,1988.0,mixed,mixed
Bruno Mars,Too Good to Say Goodbye,2016,male,1985.0,mixed,mixed
Justin Hurwitz,Mia & Sebastian’s Theme,2016,male,1985.0,mixed,mixed
Arijit Singh,Mast Magan,2016,male,1987.0,mixed,mixed
Drake,Grammys,2016,male,1986.0,mixed,mixed
Maiara & Maraisa,Medo Bobo,2016,female,1987.0,mixed,mixed
Kanye West,Saint Pablo,2016,female,1977.0,mixed,mixed
Chance the Rapper,All We Got,2016,male,1993.0,mixed,mixed
Katy Perry,Rise,2016,female,1984.0,mixed,mixed
Dread Mar I,Hoja en Blanco,2016,male,1978.0,mixed,mixed
RY X,Only,2016,male,1988.0,mixed,mixed
J. Cole,4 Your Eyez Only,2016,male,1985.0,mixed,mixed
Beyoncé,Sorry,2016,female,1981.0,mixed,mixed
Fat Joe,All The Way Up,2016,male,1970.0,mixed,mixed
The Weeknd,All I Know,2016,male,1990.0,mixed,mixed
Travis Scott,way back,2016,male,1991.0,lower,uniform
Rachel Platten,Stand By You,2016,female,1981.0,mixed,mixed
Big Sean,Living Single,2016,male,1988.0,mixed,mixed
Armin van Buuren,Great Spirit,2016,male,1976.0,mixed,mixed
Pritam,Ae Dil Hai Mushkil Title Track,2016,male,1971.0,mixed,mixed
Jason Aldean,Any Ol' Barstool,2016,male,1977.0,mixed,mixed
Farruko,Lejos de Aquí,2016,male,1991.0,mixed,mixed
Cosculluela,Manicomio,2016,male,1980.0,mixed,mixed
Chance the Rapper,Smoke Break,2016,male,1993.0,mixed,mixed
Cole Swindell,Middle of a Memory,2016,female,1983.0,mixed,mixed
Marshmello,Keep It Mello,2016,female,1992.0,mixed,mixed
Post Malone,Leave,2016,male,1995.0,mixed,mixed
Arijit Singh,Raabta,2016,male,1987.0,mixed,mixed
Bryson Tiller,Let Me Explain,2016,male,1993.0,mixed,mixed
Martin Solveig,Do It Right,2016,male,1976.0,mixed,mixed
Dilsinho,Refém,2016,male,1992.0,mixed,mixed
Post Malone,Up There,2016,male,1995.0,mixed,mixed
Bruno Mars,Straight up & Down,2016,male,1985.0,mixed,mixed
Lil Uzi Vert,Seven Million,2016,female,1995.0,mixed,mixed
Isaiah Rashad,Wat's Wrong,2016,male,1991.0,mixed,mixed
Kygo,Carry Me,2016,male,1991.0,mixed,mixed
Ozuna,No Quiere Enamorarse,2016,male,1992.0,mixed,mixed
Kevin Gates,Time for That,2016,male,1986.0,mixed,mixed
Sigala,Give Me Your Love,2016,male,1992.0,mixed,mixed
The Weeknd,Love To Lay,2016,male,1990.0,mixed,mixed
Ariana Grande,Touch It,2016,female,1993.0,mixed,mixed
Post Malone,Feel,2016,male,1995.0,mixed,mixed
Simone & Simaria,Regime Fechado,2016,female,1984.0,mixed,mixed
Alesso,I Wanna Know,2016,male,1991.0,mixed,mixed
Marília Mendonça,Como Faz Com Ela,2016,female,1995.0,mixed,mixed
Conor Maynard,Don't Let Me Down,2016,male,1992.0,mixed,mixed
Thomas Rhett,Star Of The Show,2016,female,1990.0,mixed,mixed
Drake,9,2016,male,1986.0,mixed,mixed
Bebe Rexha,No Broken Hearts,2016,female,1989.0,mixed,mixed
Kodak Black,Skrt,2016,male,1997.0,mixed,mixed
Gerardo Ortiz,Dámaso,2016,female,1989.0,mixed,mixed
Yandel,Encantadora,2016,male,1978.0,mixed,mixed
Nathan Goshen,Thinking About It,2016,male,1986.0,mixed,mixed
Kehlani,Distraction,2016,female,1995.0,mixed,mixed
James Arthur,Safe Inside,2016,female,1988.0,mixed,mixed
Shakey Graves,Tomorrow,2016,male,1987.0,mixed,mixed
Willy William,Ego,2016,male,1981.0,mixed,mixed
J. Cole,She's Mine Pt. 1,2016,male,1985.0,mixed,mixed
Rihanna,Same Ol’ Mistakes,2016,female,1988.0,mixed,mixed
Gerardo Ortiz,Fuiste Mía,2016,female,1989.0,mixed,mixed
Bad Gyal,Fiebre,2016,female,1997.0,mixed,mixed
Frank Ocean,Seigfried,2016,male,1987.0,mixed,mixed
Drake,Summers Over Interlude,2016,male,1986.0,mixed,mixed
Tiësto,The Right Song,2016,male,1969.0,mixed,mixed
Iggy Azalea,Team,2016,female,1990.0,mixed,mixed
Dierks Bentley,Different For Girls,2016,male,1975.0,mixed,mixed
Carlos Baute,Ando buscando,2016,male,1974.0,mixed,mixed
Dierks Bentley,Black,2016,male,1975.0,mixed,mixed
Ariana Grande,Thinking Bout You,2016,female,1993.0,mixed,mixed
Rihanna,Higher,2016,female,1988.0,mixed,mixed
VÉRITÉ,Somebody Else,2016,female,1990.0,mixed,mixed
Jon Bellion,Guillotine,2016,male,1990.0,mixed,mixed
Era Istrefi,Bonbon,2016,female,1994.0,mixed,mixed
Alejandro Fernández,Quiero Que Vuelvas,2016,male,1971.0,mixed,mixed
Night Lovell,Still Cold / Pathway Private,2016,male,1997.0,mixed,mixed
Post Malone,"Yours Truly, Austin Post",2016,male,1995.0,mixed,mixed
Marília Mendonça,Infiel,2016,female,1995.0,mixed,mixed
Dua Lipa,I'm Not the Only One,2016,female,1995.0,mixed,mixed
Kungs,I Feel So Bad,2016,male,1996.0,mixed,mixed
Bruno Mars,Calling All My Lovelies,2016,male,1985.0,mixed,mixed
Deorro,Bailar,2016,male,1991.0,mixed,mixed
Britney Spears,Make Me...,2016,female,1981.0,mixed,mixed
Maty Noyes,in my miNd,2016,female,1997.0,mixed,mixed
Jósean Log,Beso,2016,male,1988.0,mixed,mixed
Lost Frequencies,Beautiful Life,2016,male,1993.0,mixed,mixed
Maluma,Un Polvo,2016,male,1994.0,mixed,mixed
Rihanna,Close To You,2016,female,1988.0,mixed,mixed
Cody Johnson,With You I Am,2016,male,1987.0,mixed,mixed
Rvssian,Privado,2016,female,1992.0,mixed,mixed
Timmy Trumpet,Oracle,2016,male,1982.0,mixed,mixed
Ramin Djawadi,Light of the Seven,2016,male,1974.0,mixed,mixed
6LACK,Luving U,2016,male,1992.0,mixed,mixed
Kevin Gates,Hard For,2016,male,1986.0,mixed,mixed
Whethan,Savage,2016,male,1999.0,mixed,mixed
Meek Mill,Blue Notes,2016,male,1987.0,mixed,mixed
Drake,U With Me?,2016,male,1986.0,mixed,mixed
Granger Smith,Backroad Song,2016,male,1979.0,mixed,mixed
Cole Swindell,Flatliner,2016,female,1983.0,mixed,mixed
Lil Uzi Vert,SideLine Watching,2016,female,1995.0,mixed,mixed
Kehlani,CRZY,2016,female,1995.0,upper,uniform
A Boogie Wit da Hoodie,Timeless,2016,male,1995.0,mixed,mixed
Kendrick Lamar,untitled 02 | 06.23.2014.,2016,male,1987.0,lower,uniform
Sam Feldt,Runaways,2016,male,1993.0,mixed,mixed
Blake Shelton,A Guy with a Girl,2016,male,1976.0,mixed,mixed
Mac Miller,Stay,2016,male,1992.0,mixed,mixed
J. Cole,Ville Mentality,2016,male,1985.0,mixed,mixed
Cole Swindell,You Should Be Here,2016,female,1983.0,mixed,mixed
Maiara & Maraisa,10%,2016,female,1987.0,mixed,mixed
James Hersey,Miss You,2016,male,1988.0,mixed,mixed
Post Malone,Broken Whiskey Glass,2016,male,1995.0,mixed,mixed
Sak Noel,Trumpets,2016,male,1983.0,mixed,mixed
DOPE LEMON,Marinade,2016,male,1986.0,mixed,mixed
Keith Urban,"John Cougar, John Deere, John 3:16",2016,male,1967.0,mixed,mixed
Two Feet,Quick Musical Doodles,2016,male,1993.0,mixed,mixed
Ozuna,En la Intimidad,2016,male,1992.0,mixed,mixed
Hoodie Allen,Surprise Party,2016,male,1988.0,mixed,mixed
Chance the Rapper,Summer Friends,2016,male,1993.0,mixed,mixed
Nicki Minaj,Black Barbies,2016,female,1982.0,mixed,mixed
Reykon,El Chisme,2016,male,1986.0,mixed,mixed
Justin Quiles,Si Ella Quisiera,2016,male,1990.0,mixed,mixed
Ghostemane,Venom,2016,male,1991.0,mixed,mixed
Wiz Khalifa,Bake Sale,2016,male,1987.0,mixed,mixed
Whethan,When I'm Down,2016,male,1999.0,mixed,mixed
David Nail,Night's On Fire,2016,male,1979.0,mixed,mixed
Marshmello,Summer,2016,female,1992.0,mixed,mixed
Eric Chou,你，好不好？,2016,male,1995.0,mixed,mixed
Gryffin,Whole Heart,2016,male,1987.0,mixed,mixed
Gerardo Ortiz,¿Por Qué Terminamos?,2016,female,1989.0,mixed,mixed
Ricardo Montaner,Aunque Ahora Estés Con El,2016,male,1957.0,mixed,mixed
Kanye West,Feedback,2016,female,1977.0,mixed,mixed
Kodak Black,There He Go,2016,male,1997.0,mixed,mixed
21 Savage,Red Opps,2016,male,1992.0,mixed,mixed
Isaiah Rashad,4r Da Squaw,2016,male,1991.0,mixed,mixed
Juan Magán,Baila Conmigo,2016,male,1978.0,mixed,mixed
Travis Scott,coordinate,2016,male,1991.0,lower,uniform
Lauren Alaina,Road Less Traveled,2016,female,1994.0,mixed,mixed
The Black Skirts,EVERYTHING,2016,male,1982.0,upper,uniform
Kamaiyah,Fuck It Up,2016,female,1992.0,mixed,mixed
Rihanna,James Joint,2016,female,1988.0,mixed,mixed
Jake Owen,American Country Love Song,2016,male,1981.0,mixed,mixed
Joyner Lucas,I'm Sorry,2016,male,1988.0,mixed,mixed
Kungs,Don't You Know,2016,male,1996.0,mixed,mixed
Jay Sean,Make My Love Go,2016,male,1981.0,mixed,mixed
Charlotte Day Wilson,Work,2016,female,1993.0,mixed,mixed
Post Malone,Cold,2016,male,1995.0,mixed,mixed
Maggie Lindemann,Pretty Girl,2016,female,1998.0,mixed,mixed
Travis Scott,A-Team,2016,male,1991.0,mixed,mixed
Dermot Kennedy,After Rain,2016,male,1991.0,mixed,mixed
Drake,Weston Road Flows,2016,male,1986.0,mixed,mixed
Gerardo Ortiz,Mañana Voy A Conquistarla,2016,female,1989.0,mixed,mixed
Carlos Rivera,Otras Vidas,2016,male,1986.0,mixed,mixed
Kanye West,I Love Kanye,2016,female,1977.0,mixed,mixed
H.E.R.,Losing,2016,female,1997.0,mixed,mixed
Anna Kendrick,Get Back Up Again,2016,female,1985.0,mixed,mixed
Maleek Berry,Kontrol,2016,male,1987.0,mixed,mixed
Jay Chou,告白氣球,2016,male,1979.0,mixed,mixed
Lady Gaga,John Wayne,2016,female,1986.0,mixed,mixed
VIC MENSA,Liquor Locker,2016,male,1993.0,mixed,mixed
Sebastian Yatra,Traicionera,2016,male,1994.0,mixed,mixed
Kanye West,30 Hours,2016,female,1977.0,mixed,mixed
Jon Bellion,Overwhelming,2016,male,1990.0,mixed,mixed
Rex Orange County,A Song About Being Sad,2016,female,1998.0,mixed,mixed
Alle Farben,Please Tell Rosie,2016,male,1985.0,mixed,mixed
Khalid,Hopeless,2016,male,1998.0,mixed,mixed
Grace VanderWaal,I Don't Know My Name,2016,female,2004.0,mixed,mixed
Travis Scott,sweet sweet,2016,male,1991.0,lower,uniform
Tim McGraw,Over And Over,2016,male,1967.0,mixed,mixed
Carlos Baute,Amor y dolor,2016,male,1974.0,mixed,mixed
Travis Scott,the ends,2016,male,1991.0,lower,uniform
Post Malone,Hit This Hard,2016,male,1995.0,mixed,mixed
Ayo Jay,Your Number,2016,male,1989.0,mixed,mixed
Marília Mendonça,Eu Sei de Cor,2016,female,1995.0,mixed,mixed
Justin Timberlake,CAN'T STOP THE FEELING!,2016,male,1981.0,upper,uniform
Dreezy,Body,2016,female,1994.0,mixed,mixed
Eric Bellinger,Drive By,2016,male,1984.0,mixed,mixed
Scarlett Johansson,Set It All Free,2016,female,1984.0,mixed,mixed
Ariana Grande,Leave Me Lonely,2016,female,1993.0,mixed,mixed
Beyoncé,Daddy Lessons,2016,female,1981.0,mixed,mixed
Kanye West,Highlights,2016,female,1977.0,mixed,mixed
DJ Khaled,I Got the Keys,2016,male,1975.0,mixed,mixed
Sertab Erener,Olsun,2016,female,1964.0,mixed,mixed
Chance the Rapper,Blessings,2016,male,1993.0,mixed,mixed
Ariana Grande,Bad Decisions,2016,female,1993.0,mixed,mixed
J. Cole,She's Mine Pt. 2,2016,male,1985.0,mixed,mixed
Ed Sheeran,Shape of You,2017,male,1991.0,mixed,mixed
Ed Sheeran,Perfect,2017,male,1991.0,mixed,mixed
Billie Eilish,lovely,2017,female,2001.0,lower,uniform
XXXTENTACION,Jocelyn Flores,2017,male,1998.0,mixed,mixed
Kendrick Lamar,HUMBLE.,2017,male,1987.0,upper,uniform
Lil Uzi Vert,XO Tour Llif3,2017,female,1995.0,mixed,mixed
Shawn Mendes,Treat You Better,2017,male,1998.0,mixed,mixed
Dua Lipa,New Rules,2017,female,1995.0,mixed,mixed
Sam Smith,Too Good At Goodbyes,2017,female,1992.0,mixed,mixed
Shawn Mendes,There's Nothing Holdin' Me Back,2017,male,1998.0,mixed,mixed
French Montana,Unforgettable,2017,male,1984.0,mixed,mixed
Luis Fonsi,Despacito,2017,male,1978.0,mixed,mixed
Luis Fonsi,Despacito,2017,male,1978.0,mixed,mixed
Dua Lipa,IDGAF,2017,female,1995.0,upper,uniform
Drake,Passionfruit,2017,male,1986.0,mixed,mixed
Marshmello,Silence,2017,female,1992.0,mixed,mixed
XXXTENTACION,Everybody Dies In Their Nightmares,2017,male,1998.0,mixed,mixed
XXXTENTACION,Fuck Love,2017,male,1998.0,mixed,mixed
Khalid,Young Dumb & Broke,2017,male,1998.0,mixed,mixed
Harry Styles,Sign of the Times,2017,male,1994.0,mixed,mixed
J Balvin,Mi Gente,2017,male,1985.0,mixed,mixed
Kygo,It Ain't Me,2017,male,1991.0,mixed,mixed
XXXTENTACION,Look At Me!,2017,male,1998.0,mixed,mixed
Bebe Rexha,Meant to Be,2017,female,1989.0,mixed,mixed
Ruth B.,Dandelions,2017,female,1995.0,mixed,mixed
"Tyler, The Creator",See You Again,2017,male,1991.0,mixed,mixed
Khalid,Location,2017,male,1998.0,mixed,mixed
Selena Gomez,Wolves,2017,female,1992.0,mixed,mixed
Zara Larsson,Lush Life,2017,female,1997.0,mixed,mixed
Ed Sheeran,Castle on the Hill,2017,male,1991.0,mixed,mixed
Ed Sheeran,Happier,2017,male,1991.0,mixed,mixed
Shawn Mendes,Mercy,2017,male,1998.0,mixed,mixed
Ed Sheeran,Galway Girl,2017,male,1991.0,mixed,mixed
DJ Khaled,I'm the One,2017,male,1975.0,mixed,mixed
Kendrick Lamar,LOVE. FEAT. ZACARI.,2017,male,1987.0,upper,uniform
Martin Garrix,Scared to Be Lonely,2017,male,1996.0,mixed,mixed
Daniel Caesar,Best Part,2017,male,1995.0,mixed,mixed
Zedd,Stay,2017,male,1989.0,mixed,mixed
XXXTENTACION,Revenge,2017,male,1998.0,mixed,mixed
Julia Michaels,Issues,2017,female,1993.0,mixed,mixed
Demi Lovato,Sorry Not Sorry,2017,female,1992.0,mixed,mixed
Steve Lacy,Dark Red,2017,male,1998.0,mixed,mixed
21 Savage,Bank Account,2017,male,1992.0,mixed,mixed
Jason Derulo,Swalla,2017,male,1989.0,mixed,mixed
Calvin Harris,Feels,2017,male,1984.0,mixed,mixed
Kendrick Lamar,DNA.,2017,male,1987.0,upper,uniform
DJ Khaled,Wild Thoughts,2017,male,1975.0,mixed,mixed
Hailee Steinfeld,Let Me Go,2017,female,1996.0,mixed,mixed
Lewis Capaldi,Bruises,2017,male,1996.0,mixed,mixed
Taylor Swift,Look What You Made Me Do,2017,female,1989.0,mixed,mixed
Billie Eilish,idontwannabeyouanymore,2017,female,2001.0,lower,uniform
Calvin Harris,Slide,2017,male,1984.0,mixed,mixed
Jaymes Young,Infinity,2017,male,1991.0,mixed,mixed
Liam Payne,Strip That Down,2017,male,1993.0,mixed,mixed
Shakira,Chantaje,2017,female,1977.0,mixed,mixed
Drake,Fake Love,2017,male,1986.0,mixed,mixed
Zara Larsson,Never Forget You,2017,female,1997.0,mixed,mixed
Zac Efron,Rewrite The Stars,2017,male,1987.0,mixed,mixed
Jonas Blue,Mama,2017,male,1989.0,mixed,mixed
Taylor Swift,Don’t Blame Me,2017,female,1989.0,mixed,mixed
Dennis Lloyd,Nevermind,2017,male,1993.0,mixed,mixed
Lil Uzi Vert,20 Min,2017,female,1995.0,mixed,mixed
Maluma,Felices los 4,2017,male,1994.0,mixed,mixed
Luis Fonsi,Échame La Culpa,2017,male,1978.0,mixed,mixed
Lil Uzi Vert,The Way Life Goes,2017,female,1995.0,mixed,mixed
Billie Eilish,bellyache,2017,female,2001.0,lower,uniform
Maggie Lindemann,Pretty Girl,2017,female,1998.0,mixed,mixed
G-Eazy,Him & I,2017,male,1989.0,mixed,mixed
Taylor Swift,Delicate,2017,female,1989.0,mixed,mixed
Cardi B,Bodak Yellow,2017,female,1992.0,mixed,mixed
A Boogie Wit da Hoodie,Drowning,2017,male,1995.0,mixed,mixed
NATTI NATASHA,Criminal,2017,female,1986.0,mixed,mixed
Macklemore,Glorious,2017,male,1983.0,mixed,mixed
Sam Hunt,Body Like A Back Road,2017,male,1984.0,mixed,mixed
Nicky Jam,El Perdón,2017,male,1981.0,mixed,mixed
Camila Cabello,Never Be the Same,2017,female,1997.0,mixed,mixed
Eminem,River,2017,male,1972.0,mixed,mixed
David Guetta,2U,2017,male,1967.0,upper,uniform
Ozuna,Se Preparó,2017,male,1992.0,mixed,mixed
Chord Overstreet,Hold On,2017,male,1989.0,mixed,mixed
Ed Sheeran,Perfect Duet,2017,male,1991.0,mixed,mixed
Miley Cyrus,Malibu,2017,female,1992.0,mixed,mixed
Keala Settle,This Is Me,2017,female,1975.0,mixed,mixed
Wisin,Escápate Conmigo,2017,male,1979.0,mixed,mixed
Playboi Carti,Magnolia,2017,male,1995.0,mixed,mixed
Bruno Mars,Finesse,2017,male,1985.0,mixed,mixed
SZA,Love Galore,2017,female,1989.0,mixed,mixed
Aminé,Caroline,2017,male,1994.0,mixed,mixed
